snapshot_id,race_key,question_id,poll_id,race_id,cycle,state,stage,start_date,end_date,election_date,candidate_rows,unique_candidates,democratic_rows,republican_rows,major_party_rows,dem_candidate_id,rep_candidate_id,dem_candidate_name,rep_candidate_name,dem_pct,rep_pct,major_party_pct_sum,dem_margin,question_pct_sum,has_one_democrat,has_one_republican,has_both_major_parties,has_valid_major_party_pct,is_general_stage,is_hypothetical,is_ranked_choice,is_internal,is_partisan,is_tracking,metadata_consistent,pollster,pollster_id,pollster_rating_id,display_name,pollster_name,sponsors,poll_url,poll_source,population,population_full,sample_size,methodology,numeric_grade,pollscore,transparency_score,notes,excluded_after_snapshot,excluded_after_election,excluded_non_general_stage,excluded_hypothetical,excluded_ranked_choice,excluded_missing_major_party_matchup,excluded_multiple_democrats,excluded_multiple_republicans,excluded_invalid_major_party_pct,excluded_inconsistent_metadata,is_eligible,exclusion_reasons,snapshot_date,days_old,days_before_election_at_snapshot,days_before_election,snapshot_election_date,aggregation_sample_size_raw,aggregation_dem_margin,aggregation_days_old,recency_weight,sample_size_weight,aggregation_sample_size,sample_size_imputed,raw_poll_weight,included_in_aggregate,normalized_poll_weight
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90514,56316,96,2018,AZ,general,2018-10-16,2018-10-17,2018-11-06,3,3,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.94,39.78,87.72,8.159999999999997,90.64,True,True,True,True,True,False,False,False,False,False,True,Data Orbital,1308,73,Data Orbital,,,https://www.dataorbital.com/the-blog/new-survey-sinema-leads-mcsally-in-latest-survey,538,lv,lv,600.0,Live Phone,2.9,-0.9,10.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,13,7,7,2018-11-06,600.0,8.159999999999997,13,0.5253783193266097,1.0,600.0,False,0.5253783193266097,True,0.023879242720317214
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90162,56162,96,2018,AZ,general,2018-10-09,2018-10-10,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,43.7,43.5,87.2,0.2000000000000028,87.2,True,True,True,True,True,False,False,True,False,False,True,Change Research,1365,48,Change Research,,,https://www.scribd.com/document/390683652/change,538,lv,lv,783.0,Text-to-Web/Online Ad,1.4,0.6,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,20,7,7,2018-11-06,783.0,0.2000000000000028,20,0.3714985722842371,1.1423659658795862,783.0,False,0.42438732535036977,True,0.019289048627771258
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,136798,56162,96,2018,AZ,general,2018-10-09,2018-10-10,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,43.0,43.0,86.0,0.0,86.0,True,True,True,True,True,False,False,True,False,False,True,Change Research,1365,48,Change Research,,,,538,,,,Text-to-Web/Online Ad,1.4,0.6,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,20,7,7,2018-11-06,,0.0,20,0.3714985722842371,1.0,600.0,True,0.3714985722842371,True,0.016885174457135804
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89933,56074,96,2018,AZ,general,2018-10-02,2018-10-05,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,44.0,91.0,3.0,91.0,True,True,True,True,True,False,False,False,False,False,True,YouGov,568,391,YouGov,,CBS News,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d9wp5yc52h/cbs_20181007_AZ_final.pdf,538,lv,lv,898.0,Online Matched Sample,3.0,-1.1,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,25,7,7,2018-11-06,898.0,3.0,25,0.2900323465400407,1.2233832869001713,898.0,False,0.35482072541752446,True,0.01612714098157677
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89829,56016,96,2018,AZ,general,2018-09-29,2018-10-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,45.0,92.0,2.0,92.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,538,lv,lv,716.0,Live Phone,2.8,-1.1,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,28,7,7,2018-11-06,716.0,2.0,28,0.25,1.0923979738782625,716.0,False,0.27309949346956564,True,0.01241278684608473
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89834,56016,96,2018,AZ,general,2018-09-29,2018-10-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,45.0,44.0,89.0,1.0,89.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,https://www.foxnews.com/politics/fox-news-poll-republicans-make-gains-in-top-senate-races,538,rv,rv,806.0,Live Phone,2.8,-1.1,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,28,7,7,2018-11-06,806.0,1.0,28,0.25,1.1590225767142472,806.0,False,0.2897556441785618,True,0.01316983419831672
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90083,56125,96,2018,AZ,general,2018-10-01,2018-10-02,2018-11-06,3,3,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,41.0,47.0,88.0,-6.0,92.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,KNXV-TV,https://www.abc15.com/news/state/poll-martha-mcsally-gaining-in-senate-race-against-kyrsten-sinema,538,lv,lv,600.0,IVR/Live Phone,2.4,-0.4,6.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,28,7,7,2018-11-06,600.0,-6.0,28,0.25,1.0,600.0,False,0.25,True,0.011362879777245009
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89853,56027,96,2018,AZ,general,2018-09-29,2018-10-01,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,49.0,52.0,101.0,-3.0,101.0,True,True,True,True,True,False,False,False,False,False,True,Vox Populi Polling,537,372,Vox Populi Polling,,,https://voxpoppolling.com/wp-content/uploads/2018/10/AZ-Statewide-Survey-Topline-Oct-2018.pdf,538,lv,lv,702.0,Online Opt-In Panel,,-0.4,3.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,29,7,7,2018-11-06,702.0,-3.0,29,0.23792378825265487,1.0816653826391966,702.0,False,0.2573539254592751,True,0.011697126860783265
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89807,56007,96,2018,AZ,general,2018-09-27,2018-09-30,2018-11-06,3,3,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,44.6,41.6,86.2,3.0,88.2,True,True,True,True,True,False,False,False,False,False,True,Suffolk,458,323,Suffolk University,,The Arizona Republic,https://www.suffolk.edu/documents/SUPRC/10_3_2018_marginals.pdf,538,lv,lv,500.0,Live Phone,2.9,-1.0,8.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,30,7,7,2018-11-06,500.0,3.0,30,0.22643091606597668,0.9128709291752769,500.0,False,0.20670220074315726,True,0.00939492902694584
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90216,56184,96,2018,AZ,general,2018-09-10,2018-09-25,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,41.0,88.0,6.0,88.0,True,True,True,True,True,False,False,False,False,False,True,Latino Decisions,1379,482,Latino Decisions,,Arizona State University Center for Latina/os and American Politics Research,https://spgs.clas.asu.edu/sites/default/files/az_slide_deck_firstrelease_version101118.pdf,538,lv,lv,463.0,Live Phone/Online Opt-In Panel,,0.0,3.5,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,35,7,7,2018-11-06,463.0,6.0,35,0.17677669529663692,0.8784455968736292,463.0,False,0.1552887096132019,True,0.007058107752393298
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90217,56184,96,2018,AZ,general,2018-09-10,2018-09-25,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,43.0,37.0,80.0,6.0,80.0,True,True,True,True,True,False,False,False,False,False,True,Latino Decisions,1379,482,Latino Decisions,,Arizona State University Center for Latina/os and American Politics Research,https://spgs.clas.asu.edu/sites/default/files/az_slide_deck_firstrelease_version101118.pdf,538,rv,rv,610.0,Live Phone/Online Opt-In Panel,,0.0,3.5,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,35,7,7,2018-11-06,610.0,6.0,35,0.17677669529663692,1.0082988974836116,610.0,False,0.17824374696839534,True,0.008101449071390222
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89398,55835,96,2018,AZ,general,2018-09-19,2018-09-21,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,44.5,39.0,83.5,5.5,83.5,True,True,True,True,True,False,False,False,False,False,True,Emerson,1102,88,Emerson College,,,https://www.emerson.edu/office-of-communications/media-relations/press-releases/emerson-e-poll-ariz-voters-dead-even-kavanaugh-nomination-democrats-lead-us-senate-race-republicans-lead-gov-race,538,rv,rv,650.0,IVR/Online Opt-In Panel,2.9,-1.1,8.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,39,7,7,2018-11-06,650.0,5.5,39,0.14501617327002037,1.0408329997330663,650.0,False,0.1509376186344454,True,0.006860344057627436
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89415,55845,96,2018,AZ,general,2018-09-16,2018-09-20,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,44.0,91.0,3.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_AZ%20Annotated%20Questionnaire_1809241139.pdf,538,rv,rv,763.0,Live Phone,2.9,-0.9,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,40,7,7,2018-11-06,763.0,3.0,40,0.13801118920922653,1.1276819882691516,763.0,False,0.15563273225085064,True,0.007073744103882311
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89416,55845,96,2018,AZ,general,2018-09-16,2018-09-20,2018-11-06,3,3,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,44.0,41.0,85.0,3.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_AZ%20Annotated%20Questionnaire_1809241139.pdf,538,rv,rv,763.0,Live Phone,2.9,-0.9,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,40,7,7,2018-11-06,763.0,3.0,40,0.13801118920922653,1.1276819882691516,763.0,False,0.15563273225085064,True,0.007073744103882311
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89417,55845,96,2018,AZ,general,2018-09-16,2018-09-20,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,48.0,45.0,93.0,3.0,93.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_AZ%20Annotated%20Questionnaire_1809241139.pdf,538,lv,lv,564.0,Live Phone,2.9,-0.9,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,40,7,7,2018-11-06,564.0,3.0,40,0.13801118920922653,0.9695359714832658,564.0,False,0.13380681240552825,True,0.006081722890961574
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,89418,55845,96,2018,AZ,general,2018-09-16,2018-09-20,2018-11-06,3,3,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,45.0,43.0,88.0,2.0,94.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_AZ%20Annotated%20Questionnaire_1809241139.pdf,538,lv,lv,564.0,Live Phone,2.9,-0.9,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,40,7,7,2018-11-06,564.0,2.0,40,0.13801118920922653,0.9695359714832658,564.0,False,0.13380681240552825,True,0.006081722890961574
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,87203,54057,96,2018,AZ,general,2018-09-11,2018-09-15,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,50.0,43.0,93.0,7.0,93.0,True,True,True,True,True,False,False,False,False,False,True,CNN/SSRS,1866,844,CNN/SSRS,,,https://www.cnn.com/2018/09/17/politics/cnn-polls-arizona-tennessee-senate/,538,lv,lv,761.0,Live Phone,2.8,-0.6,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,45,7,7,2018-11-06,761.0,7.0,45,0.10774660265587221,1.1262030604350768,761.0,False,0.12134455366252546,True,0.005515294299562929
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,87207,54057,96,2018,AZ,general,2018-09-11,2018-09-15,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,48.0,41.0,89.0,7.0,89.0,True,True,True,True,True,False,False,False,False,False,True,CNN/SSRS,1866,844,CNN/SSRS,,,http://cdn.cnn.com/cnn/2018/images/09/17/rel1_az.pdf,538,rv,rv,854.0,Live Phone,2.8,-0.6,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,45,7,7,2018-11-06,854.0,7.0,45,0.10774660265587221,1.1930353445448854,854.0,False,0.12854550522308936,True,0.005842588487020738
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,87432,54088,96,2018,AZ,general,2018-09-05,2018-09-14,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,46.9,44.3,91.2,2.6000000000000014,91.2,True,True,True,True,True,False,False,False,False,False,True,Ipsos,241,154,Ipsos,,Reuters | U. Virginia Center for Politics,https://www.ipsos.com/en-us/news-polls/election-data-CA-FL-TX-NV-AZ,538,lv,lv,1016.0,Online Opt-In Panel/Probability Panel,2.8,-0.9,8.5,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,46,7,7,2018-11-06,1016.0,2.6000000000000014,46,0.10254191950095473,1.3012814197295424,1016.0,False,0.13343589458999483,True,0.006064864112780995
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,90199,54088,96,2018,AZ,general,2018-09-05,2018-09-14,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,39.0,35.0,74.0,4.0,74.0,True,True,True,True,True,False,False,False,False,False,True,Ipsos,241,154,Ipsos,,Reuters | U. Virginia Center for Politics,https://www.ipsos.com/en-us/news-polls/election-data-CA-FL-TX-NV-AZ,538,a,a,2000.0,Online Opt-In Panel/Probability Panel,2.8,-0.9,8.5,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,46,7,7,2018-11-06,2000.0,4.0,46,0.10254191950095473,1.75,2000.0,False,0.1794483591266708,True,0.008156200523920989
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,87417,54084,96,2018,AZ,general,2018-09-08,2018-09-13,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,51.0,46.0,97.0,5.0,97.0,True,True,True,True,True,False,False,False,False,False,True,TargetSmart,1408,332,TargetSmart,,Progress Now Arizona,https://progressnowarizona.org/2018/09/18/breaking-new-poll-shows-david-garcia-neck-and-neck-with-doug-ducey-in-arizona-governors-race/,538,lv,lv,800.0,Live Phone,2.0,0.0,9.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,47,7,7,2018-11-06,800.0,5.0,47,0.09758864776946373,1.1547005383792515,800.0,False,0.1126856641191029,True,0.005121734616017511
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86866,53975,96,2018,AZ,general,2018-09-08,2018-09-11,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,44.0,91.0,3.0,91.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,http://www.foxnews.com/politics/2018/09/12/fox-news-poll-women-gop-crossovers-help-democrat-in-arizona-senate-race.html,538,lv,lv,710.0,Live Phone,2.8,-1.1,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,49,7,7,2018-11-06,710.0,3.0,49,0.08838834764831845,1.0878112581387147,710.0,False,0.09614983966011939,True,0.004370156274637283
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86867,53975,96,2018,AZ,general,2018-09-08,2018-09-11,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,46.0,42.0,88.0,4.0,88.0,True,True,True,True,True,False,False,False,False,False,True,Beacon/Shaw,1597,103,Beacon Research/Shaw & Co. Research,,FOX News,http://www.foxnews.com/politics/2018/09/12/fox-news-poll-women-gop-crossovers-help-democrat-in-arizona-senate-race.html,538,rv,rv,801.0,Live Phone,2.8,-1.1,5.0,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,49,7,7,2018-11-06,801.0,4.0,49,0.08838834764831845,1.1554220008291343,801.0,False,0.10212584148980121,True,0.004641774635994365
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86714,53912,96,2018,AZ,general,2018-09-05,2018-09-07,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,48.0,49.0,97.0,-1.0,97.0,True,True,True,True,True,False,False,False,False,False,True,Gravis Marketing (2020 and earlier),801,124,Gravis Marketing,,,http://orlando-politics.com/wp-content/uploads/2018/09/Arizona-September-7-2018.pdf,538,lv,lv,882.0,IVR/Online Opt-In Panel,2.0,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,53,7,7,2018-11-06,882.0,-1.0,53,0.0725080866350102,1.2124355652982142,882.0,False,0.08791138300801048,True,0.003995705904685451
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86831,53960,96,2018,AZ,general,2018-09-05,2018-09-06,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,45.5,48.6,94.1,-3.1000000000000014,94.1,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,KNXV-TV,https://www.politico.com/f/?id=00000165-cb77-db94-ab7f-cfffd5eb0000,538,lv,lv,597.0,IVR/Live Phone,2.4,-0.4,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,54,7,7,2018-11-06,597.0,-3.1000000000000014,54,0.06900559460461328,0.9974968671630001,597.0,False,0.06883286443482177,True,0.003128558253185134
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86174,53703,96,2018,AZ,general,2018-07-24,2018-07-25,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,48.0,44.0,92.0,4.0,92.0,True,True,True,True,True,False,False,False,False,False,True,OH Predictive Insights / MBQF,1293,235,OH Predictive Insights,,KNXV-TV,http://createsend.com/t/i-C80F93AE97C9CCCA2540EF23F30FEDED,538,lv,lv,600.0,IVR/Live Phone,2.4,-0.4,,they may no longer be affiliated with MBQF; dates might be one day earlier?,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,97,7,7,2018-11-06,600.0,4.0,97,0.008209036239478277,1.0,600.0,False,0.008209036239478277,True,0.00037311316750495647
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86178,53704,96,2018,AZ,general,2018-06-27,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,43.0,39.0,82.0,4.0,82.0,True,True,True,True,True,False,False,False,False,False,True,Gravis Marketing (2020 and earlier),801,124,Gravis Marketing,,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,lv,lv,925.0,IVR/Online Opt-In Panel,2.0,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,925.0,4.0,120,0.0026287113137350715,1.241638702145945,925.0,False,0.0032639097039023762,True,0.0001483496542769042
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86297,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,48.0,44.0,92.0,4.0,92.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,rv,rv,1290.0,Online Opt-In Panel,2.0,0.2,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1290.0,4.0,120,0.0026287113137350715,1.466287829861518,1290.0,False,0.003854447407549018,True,0.00017519048999877274
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86382,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,51.0,45.0,96.0,6.0,96.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,1215.0,Online Opt-In Panel,2.0,0.2,,certain/probably lv model,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1215.0,6.0,120,0.0026287113137350715,1.4230249470757708,1215.0,False,0.00374072177810533,True,0.00017002148737893218
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86383,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,51.0,46.0,97.0,5.0,97.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,1111.0,Online Opt-In Panel,2.0,0.2,,absolutely certain lv model,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1111.0,5.0,120,0.0026287113137350715,1.3607595917966797,1111.0,False,0.0035770441342294497,True,0.00016258208982059477
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86384,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,51.0,45.0,96.0,6.0,96.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,1140.0,Online Opt-In Panel,2.0,0.2,,more/same enthusiasm lv model,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1140.0,6.0,120,0.0026287113137350715,1.378404875209022,1140.0,False,0.003623428490369536,True,0.00016469032927005363
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86385,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,49.0,47.0,96.0,2.0,96.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,1290.0,Online Opt-In Panel,2.0,0.2,,2014 model lv model,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1290.0,2.0,120,0.0026287113137350715,1.466287829861518,1290.0,False,0.003854447407549018,True,0.00017519048999877274
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86386,53757,96,2018,AZ,general,2018-06-11,2018-07-02,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,47.0,46.0,93.0,1.0,93.0,True,True,True,True,True,False,False,False,False,False,True,SurveyMonkey,1193,324,SurveyMonkey,,Axios,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,1290.0,Online Opt-In Panel,2.0,0.2,,2016 model lv model,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,120,7,7,2018-11-06,1290.0,1.0,120,0.0026287113137350715,1.466287829861518,1290.0,False,0.003854447407549018,True,0.00017519048999877274
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86180,53705,96,2018,AZ,general,2018-06-21,2018-06-22,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,40.0,31.8,71.8,8.2,71.8,True,True,True,True,True,False,False,False,False,False,True,Emerson,1102,88,Emerson College,,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-az-6.24.pdf,538,rv,rv,650.0,IVR/Online Opt-In Panel,2.9,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,130,7,7,2018-11-06,650.0,8.2,130,0.0016022174922024181,1.0408329997330663,650.0,False,0.0016676408386338336,True,7.579680944408117e-05
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86185,53706,96,2018,AZ,general,2018-06-19,2018-06-22,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,41.0,34.0,75.0,7.0,75.0,True,True,True,True,True,False,False,False,False,False,True,YouGov,568,391,YouGov,,CBS News,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,rv,rv,1001.0,Online Matched Sample,3.0,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,130,7,7,2018-11-06,1001.0,7.0,130,0.0016022174922024181,1.2916397846665042,1001.0,False,0.0020694878566172377,True,9.406136686084051e-05
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,137823,53706,96,2018,AZ,general,2018-06-19,2018-06-22,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,45.0,37.0,82.0,8.0,82.0,True,True,True,True,True,False,False,False,False,False,True,YouGov,568,391,YouGov,,CBS News,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,lv,lv,869.0,Online Matched Sample,3.0,-1.1,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,130,7,7,2018-11-06,869.0,8.0,130,0.0016022174922024181,1.2034672132357132,869.0,False,0.0019282162203383571,True,8.76403563849541e-05
2018_AZ_96_20181106_D007,2018_AZ_96_20181106,86187,53707,96,2018,AZ,general,2018-06-17,2018-06-21,2018-11-06,2,2,1,1,2,12409,12410,Kyrsten Sinema,Martha McSally,49.0,38.0,87.0,11.0,87.0,True,True,True,True,True,False,False,False,False,False,True,Marist College,1205,183,Marist College,,NBC News,http://media1.s-nbcnews.com/i/today/z_creative/Toss%20Up%20Questions_NBC%20News_Marist%20Poll_Arizona%20Annotated%20Questionnaire_June%202018.pdf,538,rv,rv,839.0,Live Phone,2.9,-0.9,,,False,False,False,False,False,False,False,False,False,False,True,,2018-10-30,131,7,7,2018-11-06,839.0,11.0,131,0.0015248226213978706,1.1825114516711175,839.0,False,0.0018031202115701547,True,8.1954552751969e-05
